trial_index,arm_name,trial_status,generation_node,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
9159,9159_0,ABANDONED,SOBOL,847,0,159,1223,646
9160,9160_0,ABANDONED,SOBOL,764,2,349,489,1027
9161,9161_0,ABANDONED,SOBOL,1010,0,51,1558,328
9162,9162_0,ABANDONED,SOBOL,1779,3,394,526,926
9163,9163_0,ABANDONED,SOBOL,26,2,191,1458,1719
9164,9164_0,ABANDONED,SOBOL,373,4,78,1119,1859
9165,9165_0,ABANDONED,SOBOL,1618,1,280,928,559
9166,9166_0,ABANDONED,SOBOL,1356,3,182,1895,189
9167,9167_0,ABANDONED,SOBOL,604,0,479,90,1395
9168,9168_0,ABANDONED,SOBOL,711,4,136,829,383
9169,9169_0,ABANDONED,SOBOL,1468,2,465,1155,1206
9170,9170_0,ABANDONED,SOBOL,1698,3,122,187,1539
9171,9171_0,ABANDONED,SOBOL,450,1,293,1859,871
9172,9172_0,ABANDONED,SOBOL,168,3,408,1718,738
9173,9173_0,ABANDONED,SOBOL,1918,0,237,267,1913
9174,9174_0,ABANDONED,SOBOL,1180,4,335,1299,1341
9175,9175_0,FAILED,SOBOL,937,1,7,748,9
9176,9176_0,ABANDONED,SOBOL,911,4,315,1133,940
9177,9177_0,ABANDONED,SOBOL,1159,2,19,820,1647
9178,9178_0,ABANDONED,SOBOL,1929,2,428,1849,1107
9179,9179_0,ABANDONED,SOBOL,172,1,224,166,306
9180,9180_0,ABANDONED,SOBOL,461,3,102,257,179
9181,9181_0,ABANDONED,SOBOL,1703,0,306,1696,1471
9182,9182_0,ABANDONED,SOBOL,1442,4,157,727,1775
9183,9183_0,ABANDONED,SOBOL,691,1,453,1289,576
9184,9184_0,ABANDONED,SOBOL,611,2,170,1544,1592
9185,9185_0,ABANDONED,SOBOL,1366,0,498,471,760
9186,9186_0,ABANDONED,SOBOL,1596,3,88,1440,486
9187,9187_0,ABANDONED,SOBOL,350,1,261,513,1161
9188,9188_0,ABANDONED,SOBOL,3,4,383,910,1292
9189,9189_0,FAILED,SOBOL,1755,1,211,1106,124
9190,9190_0,ABANDONED,SOBOL,1017,3,360,76,631
9191,9191_0,ABANDONED,SOBOL,772,0,33,1877,1954
9192,9192_0,ABANDONED,SOBOL,868,3,475,644,344
9193,9193_0,ABANDONED,SOBOL,1124,0,179,1341,1011
9194,9194_0,ABANDONED,SOBOL,1854,4,268,372,1735
9195,9195_0,ABANDONED,SOBOL,106,1,64,1675,911
9196,9196_0,ABANDONED,SOBOL,262,3,200,1778,543
9197,9197_0,ABANDONED,SOBOL,1512,2,404,207,1874
9198,9198_0,ABANDONED,SOBOL,1274,2,59,1236,1379
9199,9199_0,ABANDONED,SOBOL,531,0,355,810,204
9200,9200_0,ABANDONED,SOBOL,670,4,10,55,1191
9201,9201_0,ABANDONED,SOBOL,1417,1,338,1992,398
9202,9202_0,ABANDONED,SOBOL,1686,3,249,962,856
9203,9203_0,ABANDONED,SOBOL,432,0,421,1022,1555
9204,9204_0,ABANDONED,SOBOL,217,3,285,1431,1929
9205,9205_0,ABANDONED,SOBOL,1962,1,113,616,722
9206,9206_0,ABANDONED,SOBOL,1200,4,458,1585,24
9207,9207_0,ABANDONED,SOBOL,948,2,130,399,1324
9208,9208_0,ABANDONED,SOBOL,974,2,81,770,604
9209,9209_0,ABANDONED,SOBOL,1221,1,253,1214,1810
9210,9210_0,ABANDONED,SOBOL,1990,4,162,245,1442
9211,9211_0,ABANDONED,SOBOL,236,2,490,1802,142
9212,9212_0,ABANDONED,SOBOL,398,4,369,1651,280
9213,9213_0,ABANDONED,SOBOL,1642,1,40,333,1073
9214,9214_0,ABANDONED,SOBOL,1380,3,391,1363,1673
9215,9215_0,ABANDONED,SOBOL,628,0,219,683,974
9216,9216_0,ABANDONED,SOBOL,548,3,435,424,1990
9217,9217_0,ABANDONED,SOBOL,1304,1,233,1623,658
9218,9218_0,RUNNING,SOBOL,1535,2,323,593,88
9219,9219_0,ABANDONED,SOBOL,286,0,26,1391,1263
9220,9220_0,ABANDONED,SOBOL,66,3,148,1062,1128
9221,9221_0,ABANDONED,SOBOL,1816,0,446,985,460
9222,9222_0,ABANDONED,SOBOL,1078,4,95,1954,795
9223,9223_0,ABANDONED,SOBOL,835,1,298,30,1618
9224,9224_0,ABANDONED,SOBOL,806,4,242,1264,242
9225,9225_0,ABANDONED,SOBOL,1061,1,413,689,1410
9226,9226_0,ABANDONED,SOBOL,1791,3,2,1718,1836
9227,9227_0,ABANDONED,SOBOL,44,0,330,297,513
9228,9228_0,ABANDONED,SOBOL,324,2,466,126,878
9229,9229_0,ABANDONED,SOBOL,1575,0,137,1827,1710
9230,9230_0,ABANDONED,SOBOL,1338,3,293,858,1043
9231,9231_0,ABANDONED,SOBOL,593,2,121,1158,368
9232,9232_0,ABANDONED,SOBOL,731,3,275,1917,1355
9233,9233_0,ABANDONED,SOBOL,1480,0,73,98,63
9234,9234_0,ABANDONED,SOBOL,1749,4,484,1067,692
9235,9235_0,ABANDONED,SOBOL,493,1,186,886,1891
9236,9236_0,ABANDONED,SOBOL,156,4,51,537,1530
9237,9237_0,ABANDONED,SOBOL,1898,2,348,1479,823
9238,9238_0,ABANDONED,SOBOL,1137,3,193,449,422
9239,9239_0,ABANDONED,SOBOL,886,0,395,1504,1223
9240,9240_0,ABANDONED,SOBOL,890,3,254,685,1662
9241,9241_0,ABANDONED,SOBOL,1134,0,82,1362,986
9242,9242_0,ABANDONED,SOBOL,1903,4,489,332,260
9243,9243_0,ABANDONED,SOBOL,153,2,161,1652,1091
9244,9244_0,ABANDONED,SOBOL,497,4,41,1800,1456
9245,9245_0,ABANDONED,SOBOL,1745,1,370,247,132
9246,9246_0,ABANDONED,SOBOL,1483,3,218,1217,623
9247,9247_0,ABANDONED,SOBOL,727,0,389,768,1790
9248,9248_0,ABANDONED,SOBOL,589,3,232,24,807
9249,9249_0,ABANDONED,SOBOL,1341,2,434,1960,1607
9250,9250_0,ABANDONED,SOBOL,1571,2,27,991,1146
9251,9251_0,ABANDONED,SOBOL,327,0,324,1056,439
9252,9252_0,ABANDONED,SOBOL,41,3,445,1397,78
9253,9253_0,ABANDONED,SOBOL,1795,0,147,588,1276
9254,9254_0,ABANDONED,SOBOL,1057,4,299,1618,1970
9255,9255_0,ABANDONED,SOBOL,810,1,96,429,678
9256,9256_0,ABANDONED,SOBOL,832,4,414,1163,1058
9257,9257_0,ABANDONED,SOBOL,1083,1,243,853,360
9258,9258_0,ABANDONED,SOBOL,1813,3,330,1822,895
9259,9259_0,ABANDONED,SOBOL,71,0,1,132,1688
9260,9260_0,ABANDONED,SOBOL,282,2,138,291,1827
9261,9261_0,ABANDONED,SOBOL,1538,0,467,1725,527
9262,9262_0,ABANDONED,SOBOL,1300,3,120,695,220
9263,9263_0,ABANDONED,SOBOL,551,1,292,1258,1426
9264,9264_0,ABANDONED,SOBOL,631,3,72,1502,414
9265,9265_0,ABANDONED,SOBOL,1376,0,274,451,1238
9266,9266_0,ABANDONED,SOBOL,1646,4,187,1481,1508
9267,9267_0,ABANDONED,SOBOL,393,1,485,535,841
9268,9268_0,ABANDONED,SOBOL,240,4,347,887,706
9269,9269_0,ABANDONED,SOBOL,1986,2,49,1066,1882
9270,9270_0,ABANDONED,SOBOL,1225,2,396,97,1371
9271,9271_0,ABANDONED,SOBOL,970,1,193,1919,40
9272,9272_0,ABANDONED,SOBOL,952,4,20,1282,1764
9273,9273_0,ABANDONED,SOBOL,1197,2,316,733,588
9274,9274_0,RUNNING,SOBOL,1966,3,223,1703,158
9275,9275_0,ABANDONED,SOBOL,214,1,427,251,1489
9276,9276_0,ABANDONED,SOBOL,435,3,307,171,1120
9277,9277_0,ABANDONED,SOBOL,1682,0,103,1844,296
9278,9278_0,ABANDONED,SOBOL,1420,4,452,814,959
9279,9279_0,ABANDONED,SOBOL,665,1,156,1139,1626
9280,9280_0,ABANDONED,SOBOL,527,2,497,1879,643
9281,9281_0,ABANDONED,SOBOL,1277,0,169,74,1943
9282,9282_0,ABANDONED,SOBOL,1508,3,262,1104,1309
9283,9283_0,ABANDONED,SOBOL,265,2,90,912,103
9284,9284_0,ABANDONED,SOBOL,103,4,210,510,475
9285,9285_0,ABANDONED,SOBOL,1859,1,382,1443,1174
9286,9286_0,ABANDONED,SOBOL,1121,3,33,474,1572
9287,9287_0,ABANDONED,SOBOL,872,0,361,1542,779
9288,9288_0,ABANDONED,SOBOL,768,3,180,808,1394
9289,9289_0,ABANDONED,SOBOL,1021,0,476,1239,195
9290,9290_0,ABANDONED,SOBOL,1751,4,63,209,560
9291,9291_0,ABANDONED,SOBOL,7,1,267,1775,1852
9292,9292_0,ABANDONED,SOBOL,345,3,404,1677,1726
9293,9293_0,ABANDONED,SOBOL,1600,1,201,370,925
9294,9294_0,RUNNING,SOBOL,1361,2,354,1339,321
9295,9295_0,ABANDONED,SOBOL,615,0,58,645,1027
9296,9296_0,RUNNING,SOBOL,695,4,337,405,16
9297,9297_0,ABANDONED,SOBOL,1437,1,9,1580,1339
9298,9298_0,ABANDONED,SOBOL,1707,3,422,610,1907
9299,9299_0,ABANDONED,SOBOL,456,0,250,1436,739
9300,9300_0,ABANDONED,SOBOL,177,2,112,1016,870
9301,9301_0,ABANDONED,SOBOL,1925,1,284,969,1546
9302,9302_0,ABANDONED,SOBOL,1164,4,131,1998,1207
9303,9303_0,ABANDONED,SOBOL,907,2,459,49,375
9304,9304_0,ABANDONED,SOBOL,933,4,143,1570,573
9305,9305_0,ABANDONED,SOBOL,1184,1,440,383,1779
9306,9306_0,ABANDONED,SOBOL,1914,3,101,1415,1474
9307,9307_0,ABANDONED,SOBOL,172,0,304,600,174
9308,9308_0,ABANDONED,SOBOL,446,3,433,947,311
9309,9309_0,ABANDONED,SOBOL,1702,1,231,1006,1104
9310,9310_0,ABANDONED,SOBOL,1465,4,325,39,1641
9311,9311_0,ABANDONED,SOBOL,716,2,28,1977,942
9312,9312_0,ABANDONED,SOBOL,608,3,374,1221,1959
9313,9313_0,ABANDONED,SOBOL,1353,0,46,794,628
9314,9314_0,ABANDONED,SOBOL,1622,4,385,1761,119
9315,9315_0,ABANDONED,SOBOL,370,1,213,191,1295
9316,9316_0,ABANDONED,SOBOL,29,3,83,357,1158
9317,9317_0,ABANDONED,SOBOL,1775,2,254,1659,491
9318,9318_0,ABANDONED,SOBOL,1014,2,160,628,763
9319,9319_0,ABANDONED,SOBOL,759,0,488,1326,1587
9320,9320_0,ABANDONED,SOBOL,851,2,52,92,211
9321,9321_0,ABANDONED,SOBOL,1094,0,350,1893,1378
9322,9322_0,ABANDONED,SOBOL,1863,4,191,925,1867
9323,9323_0,ABANDONED,SOBOL,113,1,393,1122,543
9324,9324_0,ABANDONED,SOBOL,271,4,281,1456,910
9325,9325_0,ABANDONED,SOBOL,1519,1,78,528,1741
9326,9326_0,ABANDONED,SOBOL,1258,3,478,1559,1012
9327,9327_0,ABANDONED,SOBOL,501,0,180,487,337
9328,9328_0,ABANDONED,SOBOL,675,4,464,743,1323
9329,9329_0,RUNNING,SOBOL,1427,2,135,1304,31
9330,9330_0,ABANDONED,SOBOL,1658,2,295,272,723
9331,9331_0,ABANDONED,SOBOL,413,1,123,1712,1921
9332,9332_0,ABANDONED,SOBOL,189,3,236,1865,1562
9333,9333_0,ABANDONED,SOBOL,1943,0,407,181,855
9334,9334_0,ABANDONED,SOBOL,1205,4,8,1148,392
9335,9335_0,ABANDONED,SOBOL,958,1,336,836,1192
9336,9336_0,ABANDONED,SOBOL,994,3,377,465,972
9337,9337_0,ABANDONED,SOBOL,1247,0,205,1520,1678
9338,9338_0,ABANDONED,SOBOL,1978,4,366,552,1076
9339,9339_0,ABANDONED,SOBOL,233,1,39,1495,275
9340,9340_0,ABANDONED,SOBOL,385,4,168,1083,147
9341,9341_0,ABANDONED,SOBOL,1639,2,496,901,1439
9342,9342_0,ABANDONED,SOBOL,1401,2,90,1932,1806
9343,9343_0,ABANDONED,SOBOL,654,0,263,114,607
9344,9344_0,ABANDONED,SOBOL,547,4,108,874,1624
9345,9345_0,ABANDONED,SOBOL,1290,1,312,1173,792
9346,9346_0,ABANDONED,SOBOL,1559,3,151,141,455
9347,9347_0,ABANDONED,SOBOL,309,0,447,1843,1130
9348,9348_0,ABANDONED,SOBOL,90,2,317,1735,1260
9349,9349_0,ABANDONED,SOBOL,1839,0,21,312,92
9350,9350_0,ABANDONED,SOBOL,1077,3,426,1279,662
9351,9351_0,ABANDONED,SOBOL,821,2,222,705,1985
9352,9352_0,ABANDONED,SOBOL,787,3,287,1939,374
9353,9353_0,ABANDONED,SOBOL,1032,1,115,14,1042
9354,9354_0,ABANDONED,SOBOL,1802,2,456,1046,1703
9355,9355_0,ABANDONED,SOBOL,49,0,128,969,879
9356,9356_0,ABANDONED,SOBOL,334,3,16,578,512
9357,9357_0,ABANDONED,SOBOL,1580,0,344,1375,1843
9358,9358_0,ABANDONED,SOBOL,1319,4,243,408,1411
9359,9359_0,ABANDONED,SOBOL,564,1,415,1608,235
9360,9360_0,ABANDONED,SOBOL,738,2,198,1348,1222
9361,9361_0,ABANDONED,SOBOL,1489,1,402,667,429
9362,9362_0,ABANDONED,SOBOL,1719,4,61,1635,825
9363,9363_0,ABANDONED,SOBOL,477,2,357,318,1524
9364,9364_0,ABANDONED,SOBOL,126,4,470,230,1898
9365,9365_0,ABANDONED,SOBOL,1882,1,173,1786,691
9366,9366_0,RUNNING,SOBOL,1144,3,274,754,56
9367,9367_0,ABANDONED,SOBOL,895,0,70,1199,1356
9368,9368_0,ABANDONED,SOBOL,903,3,481,993,185
9369,9369_0,ABANDONED,SOBOL,1152,2,183,1054,1477
9370,9370_0,ABANDONED,SOBOL,1890,2,278,22,1769
9371,9371_0,ABANDONED,SOBOL,134,0,75,1962,570
9372,9372_0,ABANDONED,SOBOL,484,3,190,1616,945
9373,9373_0,ABANDONED,SOBOL,1726,0,392,431,1652
9374,9374_0,ABANDONED,SOBOL,1496,4,54,1399,1101
9375,9375_0,ABANDONED,SOBOL,745,1,351,586,300
9376,9376_0,ABANDONED,SOBOL,572,3,5,342,1282
9377,9377_0,ABANDONED,SOBOL,1326,1,333,1642,114
9378,9378_0,ABANDONED,SOBOL,1588,4,239,675,640
9379,9379_0,ABANDONED,SOBOL,341,2,410,1371,1964
9380,9380_0,ABANDONED,SOBOL,58,4,296,1207,1582
9381,9381_0,ABANDONED,SOBOL,1810,1,124,778,750
9382,9382_0,ABANDONED,SOBOL,1041,3,463,1809,496
9383,9383_0,ABANDONED,SOBOL,796,0,135,238,1171
9384,9384_0,ABANDONED,SOBOL,813,3,329,1471,533
9385,9385_0,ABANDONED,SOBOL,1070,0,31,545,1864
9386,9386_0,ABANDONED,SOBOL,1831,4,431,1512,1389
9387,9387_0,ABANDONED,SOBOL,83,1,228,442,214
9388,9388_0,ABANDONED,SOBOL,301,4,100,106,334
9389,9389_0,ABANDONED,SOBOL,1551,2,302,1909,1002
9390,9390_0,ABANDONED,SOBOL,1282,2,143,877,1744
9391,9391_0,ABANDONED,SOBOL,538,1,441,1076,921
9392,9392_0,ABANDONED,SOBOL,646,4,157,1820,1934
9393,9393_0,ABANDONED,SOBOL,1393,1,486,134,728
9394,9394_0,RUNNING,SOBOL,1631,3,86,1165,18
9395,9395_0,ABANDONED,SOBOL,377,0,258,851,1318
9396,9396_0,ABANDONED,SOBOL,226,2,385,697,1197
9397,9397_0,ABANDONED,SOBOL,1970,0,214,1256,404
9398,9398_0,ABANDONED,SOBOL,1240,4,373,289,850
9399,9399_0,ABANDONED,SOBOL,987,1,45,1727,1549
9400,9400_0,ABANDONED,SOBOL,967,2,246,1098,271
9401,9401_0,ABANDONED,SOBOL,1213,0,418,918,1063
9402,9402_0,ABANDONED,SOBOL,1952,3,13,1885,1683
9403,9403_0,ABANDONED,SOBOL,197,2,341,69,984
9404,9404_0,ABANDONED,SOBOL,421,4,455,479,594
9405,9405_0,ABANDONED,SOBOL,1665,1,127,1536,1801
9406,9406_0,ABANDONED,SOBOL,1435,3,288,504,1452
9407,9407_0,ABANDONED,SOBOL,682,0,116,1449,152
9408,9408_0,ABANDONED,SOBOL,508,4,271,1689,1133
9409,9409_0,ABANDONED,SOBOL,1265,2,67,264,466
9410,9410_0,ABANDONED,SOBOL,1526,3,472,1296,789
9411,9411_0,ABANDONED,SOBOL,278,1,176,720,1613
9412,9412_0,ABANDONED,SOBOL,121,3,62,828,1996
9413,9413_0,ABANDONED,SOBOL,1872,0,358,1125,665
9414,9414_0,ABANDONED,SOBOL,1102,4,197,158,82
9415,9415_0,ABANDONED,SOBOL,859,1,401,1858,1257
9416,9416_0,ABANDONED,SOBOL,752,4,94,624,884
9417,9417_0,ABANDONED,SOBOL,1006,1,266,1423,1716
9418,9418_0,ABANDONED,SOBOL,1768,3,165,391,1037
9419,9419_0,ABANDONED,SOBOL,22,0,493,1593,362
9420,9420_0,ABANDONED,SOBOL,362,2,365,1985,248
9421,9421_0,ABANDONED,SOBOL,1614,1,37,62,1416
9422,9422_0,ABANDONED,SOBOL,1345,4,378,1030,1831
9423,9423_0,ABANDONED,SOBOL,600,2,206,955,507
9424,9424_0,ABANDONED,SOBOL,707,3,423,215,1521
9425,9425_0,ABANDONED,SOBOL,1456,0,220,1769,814
9426,9426_0,ABANDONED,SOBOL,1694,4,320,802,432
9427,9427_0,ABANDONED,SOBOL,438,1,24,1245,1233
9428,9428_0,ABANDONED,SOBOL,164,3,151,1334,1345
9429,9429_0,RUNNING,SOBOL,1907,1,448,651,53
9430,9430_0,ABANDONED,SOBOL,1176,2,107,1683,702
9431,9431_0,ABANDONED,SOBOL,926,0,311,364,1901
9432,9432_0,ABANDONED,SOBOL,914,3,120,1752,1079
9433,9433_0,ABANDONED,SOBOL,1171,0,291,201,255
9434,9434_0,ABANDONED,SOBOL,1932,4,140,1231,999
9435,9435_0,ABANDONED,SOBOL,184,1,468,784,1667
9436,9436_0,ABANDONED,SOBOL,465,3,332,637,1785
9437,9437_0,ABANDONED,SOBOL,1715,2,3,1316,610
9438,9438_0,ABANDONED,SOBOL,1446,2,411,347,137
9439,9439_0,ABANDONED,SOBOL,703,0,239,1669,1468
9440,9440_0,ABANDONED,SOBOL,623,4,397,1413,450
9441,9441_0,ABANDONED,SOBOL,1369,1,195,602,1149
9442,9442_0,ABANDONED,SOBOL,1608,3,346,1572,1597
9443,9443_0,ABANDONED,SOBOL,354,0,49,381,804
9444,9444_0,ABANDONED,SOBOL,14,2,184,41,680
9445,9445_0,ABANDONED,SOBOL,1759,0,481,1975,1981
9446,9446_0,ABANDONED,SOBOL,1029,4,74,945,1273
9447,9447_0,ABANDONED,SOBOL,776,2,277,1008,67
9448,9448_0,ABANDONED,SOBOL,863,4,217,274,1701
9449,9449_0,ABANDONED,SOBOL,1113,2,388,1710,900
9450,9450_0,ABANDONED,SOBOL,1850,2,42,741,347
9451,9451_0,ABANDONED,SOBOL,95,1,370,1306,1054
9452,9452_0,ABANDONED,SOBOL,258,3,492,1146,1431
9453,9453_0,ABANDONED,SOBOL,1501,0,164,838,232
9454,9454_0,ABANDONED,SOBOL,1270,4,251,1867,522
9455,9455_0,ABANDONED,SOBOL,520,1,79,179,1814
9456,9456_0,ABANDONED,SOBOL,658,2,299,935,830
9457,9457_0,ABANDONED,SOBOL,1412,0,97,1112,1505
9458,9458_0,ABANDONED,SOBOL,1674,3,444,82,1249
9459,9459_0,ABANDONED,SOBOL,428,1,146,1902,417
9460,9460_0,ABANDONED,SOBOL,206,4,24,1550,37
9461,9461_0,ABANDONED,SOBOL,1958,1,322,497,1361
9462,9462_0,ABANDONED,SOBOL,1189,3,235,1466,1884
9463,9463_0,ABANDONED,SOBOL,943,0,437,518,717
9464,9464_0,ABANDONED,SOBOL,978,4,354,155,1492
9465,9465_0,ABANDONED,SOBOL,1233,1,57,1830,168
9466,9466_0,ABANDONED,SOBOL,1994,3,406,860,585
9467,9467_0,ABANDONED,SOBOL,248,0,202,1187,1753
9468,9468_0,ABANDONED,SOBOL,401,2,66,1266,1637
9469,9469_0,ABANDONED,SOBOL,1654,0,270,718,962
9470,9470_0,ABANDONED,SOBOL,1384,3,177,1748,285
9471,9471_0,ABANDONED,SOBOL,640,2,473,298,1117
9472,9472_0,RUNNING,SOBOL,560,3,132,558,98
9473,9473_0,ABANDONED,SOBOL,1308,0,460,1489,1297
9474,9474_0,ABANDONED,SOBOL,1547,4,111,459,1948
9475,9475_0,ABANDONED,SOBOL,290,1,284,1525,656
9476,9476_0,ABANDONED,SOBOL,78,4,419,1927,767
9477,9477_0,ABANDONED,SOBOL,1820,2,247,120,1567
9478,9478_0,ABANDONED,SOBOL,1090,3,339,1089,1187
9479,9479_0,ABANDONED,SOBOL,839,1,12,895,480
9480,9480_0,ABANDONED,SOBOL,802,2,451,1629,1849
9481,9481_0,ABANDONED,SOBOL,1049,1,154,324,549
9482,9482_0,RUNNING,SOBOL,1787,4,308,1354,198
9483,9483_0,ABANDONED,SOBOL,33,2,104,661,1405
9484,9484_0,ABANDONED,SOBOL,319,4,226,760,1017
9485,9485_0,ABANDONED,SOBOL,1564,1,430,1193,318
9486,9486_0,ABANDONED,SOBOL,1333,3,17,224,936
9487,9487_0,ABANDONED,SOBOL,581,0,313,1792,1729
9488,9488_0,ABANDONED,SOBOL,720,4,34,1032,744
9489,9489_0,ABANDONED,SOBOL,1476,2,362,983,1919
9490,9490_0,ABANDONED,SOBOL,1738,2,209,1952,1334
9491,9491_0,ABANDONED,SOBOL,489,0,381,1,3
9492,9492_0,ABANDONED,SOBOL,144,3,259,421,388
9493,9493_0,ABANDONED,SOBOL,1894,0,87,1594,1212
9494,9494_0,ABANDONED,SOBOL,1125,4,500,565,1533
9495,9495_0,ABANDONED,SOBOL,882,1,172,1389,866
9496,9496_0,ABANDONED,SOBOL,881,4,350,1738,1908
9497,9497_0,ABANDONED,SOBOL,1127,2,54,309,741
9498,9498_0,RUNNING,SOBOL,1896,2,393,1276,13
9499,9499_0,ABANDONED,SOBOL,144,0,189,708,1337
9500,9500_0,ABANDONED,SOBOL,490,3,75,869,1209
9501,9501_0,ABANDONED,SOBOL,1736,0,279,1177,378
9502,9502_0,ABANDONED,SOBOL,1474,4,184,145,869
9503,9503_0,ABANDONED,SOBOL,720,1,480,1839,1544
9504,9504_0,ABANDONED,SOBOL,582,2,135,1079,561
9505,9505_0,ABANDONED,SOBOL,1332,1,463,905,1853
9506,9506_0,ABANDONED,SOBOL,1563,4,124,1937,1391
9507,9507_0,ABANDONED,SOBOL,320,2,296,110,193
9508,9508_0,ABANDONED,SOBOL,32,4,410,468,323
9509,9509_0,ABANDONED,SOBOL,1788,1,238,1516,1030
9510,9510_0,ABANDONED,SOBOL,1051,3,333,549,1724
9511,9511_0,ABANDONED,SOBOL,801,0,5,1498,924
9512,9512_0,ABANDONED,SOBOL,839,3,440,233,1312
9513,9513_0,ABANDONED,SOBOL,1092,0,144,1782,105
9514,9514_0,ABANDONED,SOBOL,1822,4,303,751,642
9515,9515_0,ABANDONED,SOBOL,77,1,100,1202,1942
9516,9516_0,ABANDONED,SOBOL,291,4,227,1344,1573
9517,9517_0,ABANDONED,SOBOL,1545,2,431,672,781
9518,9518_0,ABANDONED,SOBOL,1307,3,31,1639,473
9519,9519_0,ABANDONED,SOBOL,560,1,328,314,1172
9520,9520_0,ABANDONED,SOBOL,640,4,45,574,160
9521,9521_0,ABANDONED,SOBOL,1383,1,373,1379,1492
9522,9522_0,ABANDONED,SOBOL,1652,3,214,412,1762
9523,9523_0,ABANDONED,SOBOL,402,0,386,1603,587
9524,9524_0,ABANDONED,SOBOL,247,2,258,1942,960
9525,9525_0,ABANDONED,SOBOL,1995,0,86,11,1628
9526,9526_0,ABANDONED,SOBOL,1234,3,485,1043,1117
9527,9527_0,ABANDONED,SOBOL,977,2,157,973,293
9528,9528_0,ABANDONED,SOBOL,945,2,116,352,1510
9529,9529_0,ABANDONED,SOBOL,1188,0,288,1663,842
9530,9530_0,ABANDONED,SOBOL,1957,3,127,632,412
9531,9531_0,ABANDONED,SOBOL,207,1,455,1321,1236
9532,9532_0,ABANDONED,SOBOL,426,4,341,1225,1374
9533,9533_0,RUNNING,SOBOL,1675,1,13,791,42
9534,9534_0,ABANDONED,SOBOL,1413,3,418,1758,705
9535,9535_0,ABANDONED,SOBOL,657,0,246,195,1880
9536,9536_0,ABANDONED,SOBOL,518,4,400,950,897
9537,9537_0,ABANDONED,SOBOL,1271,2,197,1003,1689
9538,9538_0,ABANDONED,SOBOL,1501,2,359,35,1056
9539,9539_0,ABANDONED,SOBOL,256,1,61,1980,357
9540,9540_0,ABANDONED,SOBOL,96,3,176,1566,222
9541,9541_0,ABANDONED,SOBOL,1850,0,473,388,1428
9542,9542_0,ABANDONED,SOBOL,1112,4,68,1420,1825
9543,9543_0,ABANDONED,SOBOL,865,1,270,596,525
9544,9544_0,ABANDONED,SOBOL,777,4,207,1861,1148
9545,9545_0,ABANDONED,SOBOL,1028,1,378,186,442
9546,9546_0,ABANDONED,SOBOL,1758,3,37,1153,806
9547,9547_0,ABANDONED,SOBOL,16,0,366,832,1606
9548,9548_0,ABANDONED,SOBOL,352,2,493,746,1971
9549,9549_0,ABANDONED,SOBOL,1608,0,165,1300,679
9550,9550_0,ABANDONED,SOBOL,1370,4,265,269,75
9551,9551_0,ABANDONED,SOBOL,622,2,94,1716,1274
9552,9552_0,ABANDONED,SOBOL,702,3,311,1460,262
9553,9553_0,ABANDONED,SOBOL,1446,0,108,524,1094
9554,9554_0,ABANDONED,SOBOL,1716,4,449,1556,1660
9555,9555_0,ABANDONED,SOBOL,463,1,151,491,985
9556,9556_0,ABANDONED,SOBOL,186,3,23,87,624
9557,9557_0,ABANDONED,SOBOL,1932,2,320,1897,1792
9558,9558_0,ABANDONED,SOBOL,1171,2,220,929,1453
9559,9559_0,ABANDONED,SOBOL,916,0,422,1117,130
9560,9560_0,ABANDONED,SOBOL,924,3,239,515,827
9561,9561_0,ABANDONED,SOBOL,1177,0,412,1439,1526
9562,9562_0,ABANDONED,SOBOL,1907,4,4,469,1220
9563,9563_0,ABANDONED,SOBOL,163,1,332,1546,428
9564,9564_0,ABANDONED,SOBOL,440,3,467,1875,57
9565,9565_0,ABANDONED,SOBOL,1694,1,140,78,1357
9566,9566_0,ABANDONED,SOBOL,1456,2,291,1107,1895
9567,9567_0,ABANDONED,SOBOL,709,0,119,908,689
9568,9568_0,ABANDONED,SOBOL,601,4,278,168,1706
9569,9569_0,ABANDONED,SOBOL,1345,1,74,1848,882
9570,9570_0,ABANDONED,SOBOL,1614,3,481,818,373
9571,9571_0,ABANDONED,SOBOL,363,0,185,1135,1041
9572,9572_0,ABANDONED,SOBOL,20,2,49,1287,1412
9573,9573_0,ABANDONED,SOBOL,1768,1,345,729,237
9574,9574_0,ABANDONED,SOBOL,1007,4,194,1698,510
9575,9575_0,ABANDONED,SOBOL,751,2,398,255,1841
9576,9576_0,ABANDONED,SOBOL,858,4,79,1020,457
9577,9577_0,ABANDONED,SOBOL,1103,2,251,964,1132
9578,9578_0,ABANDONED,SOBOL,1872,3,164,1994,1621
9579,9579_0,ABANDONED,SOBOL,120,0,492,53,790
9580,9580_0,ABANDONED,SOBOL,280,3,370,401,664
9581,9581_0,ABANDONED,SOBOL,1526,0,42,1583,1988
9582,9582_0,ABANDONED,SOBOL,1264,4,389,614,1258
9583,9583_0,ABANDONED,SOBOL,510,1,217,1433,91
9584,9584_0,ABANDONED,SOBOL,683,2,438,1673,1077
9585,9585_0,ABANDONED,SOBOL,1434,0,234,373,277
9586,9586_0,ABANDONED,SOBOL,1664,3,321,1343,969
9587,9587_0,ABANDONED,SOBOL,422,2,25,642,1676
