start_time,end_time,run_time,program_string,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745587284,1745587907,623,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 247 feature_id 3 batch_size 1700 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 22,247,3,1700,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,22,0.08,609.0,0,,i7176,4730896,609.0,563.58984375,513.2107514880952,-1.0,0.3654972961980843
1745589766,1745590411,645,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3885 feature_id 3 batch_size 1469 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.5761777541843696 subsets 59,3885,3,1469,str\(\'KL\'\),3,str\(\'tstat\'\),0.5761777541843696,59,0.08,628.0,0,,i7185,4731938,628.0,532.3984375,501.52013221153845,-1.0,0.2123809012793291
1745590875,1745591533,658,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 361 feature_id 3 batch_size 3066 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 40,361,3,3066,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,40,0.09,641.0,0,,i7183,4732391,641.0,558.94921875,514.7237056902985,-1.0,0.3986264785465616
1745588964,1745592285,3321,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1971 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 100,5000,3,1971,str\(\'H\'\),1,str\(\'stdev\'\),0.001,100,0.08,3299.0,0,,i7176,4731592,3299.0,504.5703125,474.14574312876505,-1.0,0.367040264622241
1745591945,1745592514,569,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 100,5000,3,5000,str\(\'H\'\),3,str\(\'tstat\'\),0.999,100,0.08,552.0,0,,i7186,4732815,552.0,544.640625,508.0157596982759,-1.0,0.2457386882423732
1745593145,1745594059,914,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4975 feature_id 3 batch_size 3457 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 66,4975,3,3457,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,66,0.08,901.0,0,,i7186,4733299,901.0,564.296875,515.0561735733696,-1.0,0.3809923604576241
1745593985,1745594814,829,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 4738 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 71,1,3,4738,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,71,0.09,817.0,0,,i7181,4733660,817.0,557.67578125,513.8826264880952,-1.0,0.396459469123272
1745595306,1745596026,720,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 3437 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.999 subsets 1,5000,3,3437,str\(\'H\'\),1,str\(\'stdev\'\),0.999,1,0.1,705.0,0,,i7181,4734226,705.0,661.5234375,564.4084974315068,-1.0,0.9986757164635452
1745596638,1745597387,749,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2333 feature_id 3 batch_size 4704 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 100,2333,3,4704,str\(\'H\'\),3,str\(\'tstat\'\),0.001,100,0.07,735.0,0,,i7186,4734829,735.0,526.20703125,496.8916015625,-1.0,0.1675604190272986
1745597847,1745598473,626,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1584 feature_id 3 batch_size 4805 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 43,1584,3,4805,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,43,0.09,610.0,0,,i7186,4735310,610.0,556.92578125,509.5062003968254,-1.0,0.3565808144366294
1745598969,1745599605,636,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4579 feature_id 3 batch_size 1995 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 5,4579,3,1995,str\(\'H\'\),2,str\(\'tstat\'\),0.999,5,0.09,623.0,0,,i7185,4735763,623.0,565.9375,514.5572115384615,-1.0,0.3796035986965479
1745600489,1745601035,546,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3869 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 89,3869,3,5000,str\(\'H\'\),3,str\(\'tstat\'\),0.999,89,0.08,531.0,0,,i7181,4736401,531.0,544.11328125,507.24135044642856,-1.0,0.2457386882423732
1745601689,1745602278,589,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2750 feature_id 3 batch_size 2562 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 1,2750,3,2562,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,1,0.09,578.0,0,,i7183,4736861,578.0,566.94921875,519.6445963541667,-1.0,0.4992990811176646
1745602908,1745603650,742,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4629 feature_id 3 batch_size 736 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 39,4629,3,736,str\(\'H\'\),2,str\(\'tstat\'\),0.999,39,0.08,726.0,0,,i7181,4737356,726.0,533.99609375,503.4644270833333,-1.0,0.2581870436643831
1745604149,1745604750,601,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4281 feature_id 3 batch_size 3967 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 37,4281,3,3967,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,37,0.08,589.0,0,,i7181,4737887,589.0,561.125,514.3048155737705,-1.0,0.3836706867111281
1745605510,1745605524,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3151 feature_id 3 batch_size 1 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.32751209719081653 subsets 1,3151,3,1,str\(\'KL\'\),1,str\(\'stdev\'\),0.3275120971908165,1,,,1,,i7186,4738491,,,,,
1745606478,1745607125,647,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2427 feature_id 3 batch_size 3385 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 42,2427,3,3385,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,42,0.08,636.0,0,,i7183,4738904,636.0,554.3671875,511.280243844697,-1.0,0.3883013955703008
1745607260,1745608105,845,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 870 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 63,1,3,870,str\(\'H\'\),3,str\(\'tstat\'\),0.999,63,0.08,826.0,0,,i7186,4739212,826.0,543.546875,510.59977022058825,-1.0,0.2565511905250376
1745608700,1745609453,753,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3406 feature_id 3 batch_size 2863 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 5,3406,3,2863,str\(\'H\'\),2,str\(\'tstat\'\),0.999,5,0.09,737.0,0,,i7185,4739818,737.0,556.390625,512.0504728618421,-1.0,0.3941193153765235
1745609900,1745610470,570,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1757 feature_id 3 batch_size 4699 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 19,1757,3,4699,str\(\'H\'\),1,str\(\'stdev\'\),0.001,19,0.08,557.0,0,,i7176,4740866,557.0,563.06640625,515.8182920258621,-1.0,0.3889511376799472
1745611611,1745612095,484,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4945 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 1,5000,3,4945,str\(\'H\'\),3,str\(\'tstat\'\),0.001,1,0.06,471.0,0,,i7181,4741846,471.0,521.640625,495.407109375,-1.0,0.1493888321009575
1745613372,1745613977,605,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4845 feature_id 3 batch_size 3492 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 7,4845,3,3492,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,7,0.08,589.0,0,,i7181,4742803,589.0,553.6171875,504.8794825819672,-1.0,0.3180553006736847
1745614491,1745615128,637,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1 feature_id 3 batch_size 1494 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 8,1,3,1494,str\(\'KL\'\),1,str\(\'stdev\'\),0.001,8,0.08,620.0,0,,i7180,4743276,620.0,553.37890625,507.7489013671875,-1.0,0.3669058974128901
1745615951,1745616476,525,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 364 feature_id 3 batch_size 4795 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 45,364,3,4795,str\(\'KL\'\),3,str\(\'tstat\'\),0.999,45,0.08,512.0,0,,i7180,4743897,512.0,532.12890625,501.3230613425926,-1.0,0.2356634020244359
1745617342,1745617907,565,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 348 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 68,348,3,5000,str\(\'H\'\),3,str\(\'tstat\'\),0.999,68,0.08,551.0,0,,i7176,4744461,551.0,544.16796875,508.9205280172414,-1.0,0.2457386882423732
1745618656,1745619189,533,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 31 feature_id 3 batch_size 4531 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 64,31,3,4531,str\(\'H\'\),3,str\(\'tstat\'\),0.999,64,0.08,517.0,0,,i7176,4744990,517.0,527.79296875,498.2356047453704,-1.0,0.2472045533349896
1745620073,1745620739,666,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3313 feature_id 3 batch_size 5000 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.999 subsets 38,3313,3,5000,str\(\'H\'\),3,str\(\'tstat\'\),0.999,38,0.08,653.0,0,,i7185,4745561,653.0,528.32421875,499.2566636029412,-1.0,0.2457386882423732
1745621273,1745622215,942,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1938 feature_id 3 batch_size 4379 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 76,1938,3,4379,str\(\'H\'\),2,str\(\'tstat\'\),0.999,76,0.08,928.0,0,,i7183,4746068,928.0,524.984375,496.778125,-1.0,0.2547074740182063
1745622683,1745623531,848,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 794 feature_id 3 batch_size 2899 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 64,794,3,2899,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,64,0.08,835.0,0,,i7185,4746635,835.0,542.6796875,507.22351925872096,-1.0,0.2405155011513646
1745623933,1745624450,517,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 4545 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.712785919384833 subsets 80,5000,3,4545,str\(\'H\'\),3,str\(\'tstat\'\),0.712785919384833,80,0.08,507.0,0,,i7180,4747183,507.0,530.5234375,501.8598172169811,-1.0,0.2192778168304398
1745625293,1745625868,575,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4063 feature_id 3 batch_size 4814 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.001 subsets 79,4063,3,4814,str\(\'H\'\),3,str\(\'tstat\'\),0.001,79,0.07,557.0,0,,i7178,4747724,557.0,525.40234375,494.8438173491379,-1.0,0.1671374779455163
1745626824,1745627906,1082,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3335 feature_id 3 batch_size 5000 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 87,3335,3,5000,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,87,0.08,1067.0,0,,i7185,4748329,1067.0,544.04296875,509.2162055619266,-1.0,0.2322117879721508
1745627964,1745628617,653,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 5000 feature_id 3 batch_size 1987 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 27,5000,3,1987,str\(\'H\'\),1,str\(\'stdev\'\),0.001,27,0.08,638.0,0,,i7181,4748769,638.0,550.765625,508.7664535984849,-1.0,0.3592686095203226
1745629354,1745630006,652,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 552 feature_id 3 batch_size 1636 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.999 subsets 34,552,3,1636,str\(\'H\'\),1,str\(\'tstat\'\),0.999,34,0.08,637.0,0,,i7176,4749344,637.0,554.75390625,509.4653172348485,-1.0,0.3694074721695299
1745630604,1745631179,575,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4994 feature_id 3 batch_size 732 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.001 subsets 16,4994,3,732,str\(\'H\'\),1,str\(\'stdev\'\),0.001,16,0.09,562.0,0,,i7176,4749835,562.0,563.3203125,512.2059057203389,-1.0,0.3694219008631515
1745631776,1745632586,810,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CDBD recent_samples_size 240 feature_id 3 batch_size 4703 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.999 subsets 8,240,3,4703,str\(\'KL\'\),2,str\(\'tstat\'\),0.999,8,0.07,737.0,0,,i7178,4750297,737.0,460.30859375,386.2447574013158,-1.0,0.3223261939856696
